Account Id,Exchange,Trading Symbol,Product Type,Net Qty,Last Traded Price,Buy Qty,Sell Qty,Buy Value,Sell Value,Mark To Market,Total Turnover,Net Value,Buy Avg Price,Sell Avg Price,BEP,Instrument Name,Entity Type,Client Type,Option Type,Strike Price,Option flag,RMS Square Off,Realized MTM,Unrealized MTM,Total Consideration,MTM (Base Currency),Realized MTM (Base Currency),Unrealised MTM (Base Currency),Buy Value (Base Currency),Sell Value (Base Currency),Net Value (Base Currency),Branch Id,Expiry,Actual Buy Avg Price,Actual Sell Avg Price,Actual Buy Value,Actual Sell Value,Actual Mark To Market,Actual Realized MTM,Actual Unrealized MTM,Lot Size,Net Lot,Buy Lot,Sell Lot,Security Id,Giveup Buy Qty,Giveup Sell Qty,Giveup Net Qty,
PR14,BSEFO,SENSEX 12FEB2026 PE 83800,MIS,0,124.80,1960,1960,178713.00,141496.00,-37217.00,320209.00,-37217.00,91.18,72.19,0.00,IO,,Non_Institutionals,PE,83800.00,ITM,Included,-37217.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,91.18,72.19,178713.00,141496.00,-37217.00,-37217.00,0.00,20,0,98,98,827104,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 PE 83500,NRML,0,0.05,80,80,8.00,584.00,576.00,592.00,576.00,0.10,7.30,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,576.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,0.10,7.30,8.00,584.00,576.00,576.00,0.00,20,0,4,4,828414,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 86800,NRML,0,0.05,60,60,123.00,141.00,18.00,264.00,18.00,2.05,2.35,0.00,IO,,Non_Institutionals,CE,86800.00,OTM,Included,18.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.05,2.35,123.00,141.00,18.00,18.00,0.00,20,0,3,3,831674,0,0,0,
PR23,BSEFO,SENSEX 12FEB2026 PE 84000,NRML,0,324.90,120,120,44076.00,25797.00,-18279.00,69873.00,-18279.00,367.30,214.98,0.00,IO,,Non_Institutionals,PE,84000.00,ITM,Included,-18279.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,367.30,214.98,44076.00,25797.00,-18279.00,-18279.00,0.00,20,0,6,6,830030,0,0,0,
PR33,BSEFO,SENSEX 12FEB2026 CE 84200,NRML,0,0.05,480,480,2257.00,8174.00,5917.00,10431.00,5917.00,4.70,17.03,0.00,IO,,Non_Institutionals,CE,84200.00,OTM,Included,5917.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,4.70,17.03,2257.00,8174.00,5917.00,5917.00,0.00,20,0,24,24,828461,0,0,0,
PR24,BSEFO,SENSEX 12FEB2026 PE 83600,MIS,0,0.05,1900,1900,41023.00,77697.00,36674.00,118720.00,36674.00,21.59,40.89,0.00,IO,,Non_Institutionals,PE,83600.00,OTM,Included,36674.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,21.59,40.89,41023.00,77697.00,36674.00,36674.00,0.00,20,0,95,95,826651,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 PE 25800,NRML,0,92.85,1105,1105,115254.75,116359.75,1105.00,231614.50,1105.00,104.30,105.30,0.00,OPTIDX,,Non_Institutionals,PE,25800.00,ATM,Included,1105.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,104.30,105.30,115254.75,116359.75,1105.00,1105.00,0.00,65,0,17,17,48229,0,0,0,
PR33,BSEFO,SENSEX 12FEB2026 PE 83500,NRML,0,0.05,100,100,2620.00,1810.00,-810.00,4430.00,-810.00,26.20,18.10,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,-810.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,26.20,18.10,2620.00,1810.00,-810.00,-810.00,0.00,20,0,5,5,828414,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 CE 86900,MIS,0,0.05,1320,1320,2972.00,1168.00,-1804.00,4140.00,-1804.00,2.25,0.88,0.00,IO,,Non_Institutionals,CE,86900.00,OTM,Included,-1804.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.25,0.88,2972.00,1168.00,-1804.00,-1804.00,0.00,20,0,66,66,829389,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 CE 83900,NRML,0,0.05,100,100,400.00,2435.00,2035.00,2835.00,2035.00,4.00,24.35,0.00,IO,,Non_Institutionals,CE,83900.00,OTM,Included,2035.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,4.00,24.35,400.00,2435.00,2035.00,2035.00,0.00,20,0,5,5,827778,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 84200,NRML,0,526.35,60,60,18646.00,16933.00,-1713.00,35579.00,-1713.00,310.77,282.22,0.00,IO,,Non_Institutionals,PE,84200.00,ITM,Included,-1713.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,310.77,282.22,18646.00,16933.00,-1713.00,-1713.00,0.00,20,0,3,3,830498,0,0,0,
PR14,BSEFO,SENSEX 19FEB2026 PE 80500,NRML,0,24.45,200,200,4620.00,4590.00,-30.00,9210.00,-30.00,23.10,22.95,0.00,IO,,Non_Institutionals,PE,80500.00,OTM,Included,-30.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,19Feb2026,23.10,22.95,4620.00,4590.00,-30.00,-30.00,0.00,20,0,10,10,837570,0,0,0,
PR14,BSEFO,SENSEX 19FEB2026 CE 84300,NRML,0,226.35,200,200,45960.00,51190.00,5230.00,97150.00,5230.00,229.80,255.95,0.00,IO,,Non_Institutionals,CE,84300.00,OTM,Included,5230.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,19Feb2026,229.80,255.95,45960.00,51190.00,5230.00,5230.00,0.00,20,0,10,10,836961,0,0,0,
PR17,BSEFO,SENSEX 12FEB2026 CE 83700,NRML,0,0.05,120,120,1020.00,8820.00,7800.00,9840.00,7800.00,8.50,73.50,0.00,IO,,Non_Institutionals,CE,83700.00,ATM,Included,7800.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,8.50,73.50,1020.00,8820.00,7800.00,7800.00,0.00,20,0,6,6,827331,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 CE 84100,NRML,0,0.05,200,200,600.00,7830.00,7230.00,8430.00,7230.00,3.00,39.15,0.00,IO,,Non_Institutionals,CE,84100.00,OTM,Included,7230.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.00,39.15,600.00,7830.00,7230.00,7230.00,0.00,20,0,10,10,830732,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 CE 84000,MIS,0,0.05,1480,1480,46276.00,129672.00,83396.00,175948.00,83396.00,31.27,87.62,0.00,IO,,Non_Institutionals,CE,84000.00,OTM,Included,83396.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,31.27,87.62,46276.00,129672.00,83396.00,83396.00,0.00,20,0,74,74,824824,0,0,0,
PR17,BSEFO,SENSEX 12FEB2026 CE 85100,NRML,0,0.05,80,80,388.00,74.00,-314.00,462.00,-314.00,4.85,0.93,0.00,IO,,Non_Institutionals,CE,85100.00,OTM,Included,-314.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,4.85,0.93,388.00,74.00,-314.00,-314.00,0.00,20,0,4,4,827285,0,0,0,
PR37,BSEFO,SENSEX 12FEB2026 PE 83700,NRML,0,25.10,500,500,24925.00,23849.00,-1076.00,48774.00,-1076.00,49.85,47.70,0.00,IO,,Non_Institutionals,PE,83700.00,ATM,Included,-1076.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,49.85,47.70,24925.00,23849.00,-1076.00,-1076.00,0.00,20,0,25,25,824886,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 82000,MIS,0,0.05,400,400,820.00,20.00,-800.00,840.00,-800.00,2.05,0.05,0.00,IO,,Non_Institutionals,PE,82000.00,OTM,Included,-800.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.05,0.05,820.00,20.00,-800.00,-800.00,0.00,20,0,20,20,825029,0,0,0,
PR05,BSEFO,SENSEX 19FEB2026 PE 80500,NRML,0,24.45,400,400,9140.00,9144.00,4.00,18284.00,4.00,22.85,22.86,0.00,IO,,Non_Institutionals,PE,80500.00,OTM,Included,4.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,19Feb2026,22.85,22.86,9140.00,9144.00,4.00,4.00,0.00,20,0,20,20,837570,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 PE 84000,NRML,0,324.90,880,880,135691.00,121626.00,-14065.00,257317.00,-14065.00,154.19,138.21,0.00,IO,,Non_Institutionals,PE,84000.00,ITM,Included,-14065.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,154.19,138.21,135691.00,121626.00,-14065.00,-14065.00,0.00,20,0,44,44,830030,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 85800,NRML,0,0.05,4000,4000,400.00,8720.00,8320.00,9120.00,8320.00,0.10,2.18,0.00,IO,,Non_Institutionals,CE,85800.00,OTM,Included,8320.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,0.10,2.18,400.00,8720.00,8320.00,8320.00,0.00,20,0,200,200,826902,0,0,0,
PR07,BSEFO,SENSEX 12FEB2026 PE 82100,MIS,0,0.05,620,620,1984.00,1891.00,-93.00,3875.00,-93.00,3.20,3.05,0.00,IO,,Non_Institutionals,PE,82100.00,OTM,Included,-93.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.20,3.05,1984.00,1891.00,-93.00,-93.00,0.00,20,0,31,31,830924,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 CE 86600,MIS,0,0.05,720,720,1568.00,1756.00,188.00,3324.00,188.00,2.18,2.44,0.00,IO,,Non_Institutionals,CE,86600.00,OTM,Included,188.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.18,2.44,1568.00,1756.00,188.00,188.00,0.00,20,0,36,36,831205,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 CE 84500,NRML,0,0.05,400,400,40673.00,20065.00,-20608.00,60738.00,-20608.00,101.68,50.16,0.00,IO,,Non_Institutionals,CE,84500.00,OTM,Included,-20608.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,101.68,50.16,40673.00,20065.00,-20608.00,-20608.00,0.00,20,0,20,20,831669,0,0,0,
PR33,BSEFO,SENSEX 12FEB2026 CE 84300,NRML,0,0.05,420,420,63.00,5483.00,5420.00,5546.00,5420.00,0.15,13.05,0.00,IO,,Non_Institutionals,CE,84300.00,OTM,Included,5420.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,0.15,13.05,63.00,5483.00,5420.00,5420.00,0.00,20,0,21,21,831199,0,0,0,
PR08,BSEFO,SENSEX 12FEB2026 CE 83700,MIS,0,0.05,5200,5200,1143346.00,716932.00,-426414.00,1860278.00,-426414.00,219.87,137.87,0.00,IO,,Non_Institutionals,CE,83700.00,ATM,Included,-426414.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,219.87,137.87,1143346.00,716932.00,-426414.00,-426414.00,0.00,20,0,260,260,827331,0,0,0,
PR17,BSEFO,SENSEX 12FEB2026 PE 83900,NRML,0,224.40,360,360,50010.00,45561.00,-4449.00,95571.00,-4449.00,138.92,126.56,0.00,IO,,Non_Institutionals,PE,83900.00,ITM,Included,-4449.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,138.92,126.56,50010.00,45561.00,-4449.00,-4449.00,0.00,20,0,18,18,825357,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 81300,NRML,0,0.05,2180,2180,566.00,2866.00,2300.00,3432.00,2300.00,0.26,1.31,0.00,IO,,Non_Institutionals,PE,81300.00,OTM,Included,2300.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,0.26,1.31,566.00,2866.00,2300.00,2300.00,0.00,20,0,109,109,826648,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 PE 83400,NRML,0,0.05,440,440,2837.00,1962.00,-875.00,4799.00,-875.00,6.45,4.46,0.00,IO,,Non_Institutionals,PE,83400.00,OTM,Included,-875.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,6.45,4.46,2837.00,1962.00,-875.00,-875.00,0.00,20,0,22,22,826171,0,0,0,
PR17,BSEFO,SENSEX 12FEB2026 PE 84000,NRML,0,324.90,120,120,20777.00,16725.00,-4052.00,37502.00,-4052.00,173.14,139.38,0.00,IO,,Non_Institutionals,PE,84000.00,ITM,Included,-4052.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,173.14,139.38,20777.00,16725.00,-4052.00,-4052.00,0.00,20,0,6,6,830030,0,0,0,
PR23,BSEFO,SENSEX 12FEB2026 CE 83800,NRML,0,0.05,2720,2720,95350.00,156787.00,61437.00,252137.00,61437.00,35.06,57.64,0.00,IO,,Non_Institutionals,CE,83800.00,OTM,Included,61437.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,35.06,57.64,95350.00,156787.00,61437.00,61437.00,0.00,20,0,136,136,825592,0,0,0,
PR22,BSEFO,SENSEX 12FEB2026 CE 84500,NRML,0,0.05,1400,1400,3220.00,11830.00,8610.00,15050.00,8610.00,2.30,8.45,0.00,IO,,Non_Institutionals,CE,84500.00,OTM,Included,8610.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.30,8.45,3220.00,11830.00,8610.00,8610.00,0.00,20,0,70,70,831669,0,0,0,
PR21,BSEFO,SENSEX 12FEB2026 CE 83700,MIS,0,0.05,2100,2100,458247.00,290199.00,-168048.00,748446.00,-168048.00,218.21,138.19,0.00,IO,,Non_Institutionals,CE,83700.00,ATM,Included,-168048.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,218.21,138.19,458247.00,290199.00,-168048.00,-168048.00,0.00,20,0,105,105,827331,0,0,0,
PR04,BSEFO,SENSEX 12FEB2026 PE 84000,MIS,0,324.90,10900,10900,1639399.00,1563978.00,-75421.00,3203377.00,-75421.00,150.40,143.48,0.00,IO,,Non_Institutionals,PE,84000.00,ITM,Included,-75421.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,150.40,143.48,1639399.00,1563978.00,-75421.00,-75421.00,0.00,20,0,545,545,830030,0,0,0,
PR09,BSEFO,SENSEX 12FEB2026 CE 85200,NRML,0,0.05,780,780,2182.00,1413.00,-769.00,3595.00,-769.00,2.80,1.81,0.00,IO,,Non_Institutionals,CE,85200.00,OTM,Included,-769.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.80,1.81,2182.00,1413.00,-769.00,-769.00,0.00,20,0,39,39,825539,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 CE 84700,NRML,0,0.05,180,180,20064.00,1553.00,-18511.00,21617.00,-18511.00,111.47,8.63,0.00,IO,,Non_Institutionals,CE,84700.00,OTM,Included,-18511.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,111.47,8.63,20064.00,1553.00,-18511.00,-18511.00,0.00,20,0,9,9,827569,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 CE 85800,NRML,0,0.05,4360,4360,13087.00,13022.00,-65.00,26109.00,-65.00,3.00,2.99,0.00,IO,,Non_Institutionals,CE,85800.00,OTM,Included,-65.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.00,2.99,13087.00,13022.00,-65.00,-65.00,0.00,20,0,218,218,826902,0,0,0,
PR05,BSEFO,SENSEX 19FEB2026 CE 84300,NRML,0,226.35,400,400,92179.00,102380.00,10201.00,194559.00,10201.00,230.45,255.95,0.00,IO,,Non_Institutionals,CE,84300.00,OTM,Included,10201.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,19Feb2026,230.45,255.95,92179.00,102380.00,10201.00,10201.00,0.00,20,0,20,20,836961,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 CE 27050,NRML,0,2.50,65,65,201.50,172.25,-29.25,373.75,-29.25,3.10,2.65,0.00,OPTIDX,,Non_Institutionals,CE,27050.00,OTM,Included,-29.25,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,3.10,2.65,201.50,172.25,-29.25,-29.25,0.00,65,0,1,1,48290,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 81000,MIS,0,0.05,1440,1440,3068.00,1772.00,-1296.00,4840.00,-1296.00,2.13,1.23,0.00,IO,,Non_Institutionals,PE,81000.00,OTM,Included,-1296.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.13,1.23,3068.00,1772.00,-1296.00,-1296.00,0.00,20,0,72,72,827958,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 PE 26050,NRML,0,249.40,910,910,167898.25,134104.75,-33793.50,302003.00,-33793.50,184.50,147.37,0.00,OPTIDX,,Non_Institutionals,PE,26050.00,ITM,Included,-33793.50,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,184.50,147.37,167898.25,134104.75,-33793.50,-33793.50,0.00,65,0,14,14,48239,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 PE 82400,NRML,0,0.05,880,880,2948.00,1507.00,-1441.00,4455.00,-1441.00,3.35,1.71,0.00,IO,,Non_Institutionals,PE,82400.00,OTM,Included,-1441.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.35,1.71,2948.00,1507.00,-1441.00,-1441.00,0.00,20,0,44,44,829118,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 CE 83600,NRML,0,74.70,3720,3720,190296.00,152578.00,-37718.00,342874.00,-37718.00,51.15,41.02,0.00,IO,,Non_Institutionals,CE,83600.00,ITM,Included,-37718.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,51.15,41.02,190296.00,152578.00,-37718.00,-37718.00,0.00,20,0,186,186,825144,0,0,0,
PR09,BSEFO,SENSEX 12FEB2026 CE 84100,NRML,0,0.05,780,780,2044.00,53961.00,51917.00,56005.00,51917.00,2.62,69.18,0.00,IO,,Non_Institutionals,CE,84100.00,OTM,Included,51917.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.62,69.18,2044.00,53961.00,51917.00,51917.00,0.00,20,0,39,39,830732,0,0,0,
PR16,BSEFO,SENSEX 12FEB2026 PE 84300,NRML,0,625.35,160,160,76928.00,68905.00,-8023.00,145833.00,-8023.00,480.80,430.66,0.00,IO,,Non_Institutionals,PE,84300.00,ITM,Included,-8023.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,480.80,430.66,76928.00,68905.00,-8023.00,-8023.00,0.00,20,0,8,8,825034,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 PE 84000,NRML,0,324.90,260,260,60715.00,48831.00,-11884.00,109546.00,-11884.00,233.52,187.81,0.00,IO,,Non_Institutionals,PE,84000.00,ITM,Included,-11884.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,233.52,187.81,60715.00,48831.00,-11884.00,-11884.00,0.00,20,0,13,13,830030,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 CE 85000,MIS,0,0.05,800,800,1580.00,160.00,-1420.00,1740.00,-1420.00,1.98,0.20,0.00,IO,,Non_Institutionals,CE,85000.00,OTM,Included,-1420.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,1.98,0.20,1580.00,160.00,-1420.00,-1420.00,0.00,20,0,40,40,825091,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 86600,NRML,0,0.05,120,120,252.00,304.00,52.00,556.00,52.00,2.10,2.53,0.00,IO,,Non_Institutionals,CE,86600.00,OTM,Included,52.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.10,2.53,252.00,304.00,52.00,52.00,0.00,20,0,6,6,831205,0,0,0,
PR35,BSEFO,SENSEX 12FEB2026 PE 83500,NRML,0,0.05,400,400,7810.00,160.00,-7650.00,7970.00,-7650.00,19.53,0.40,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,-7650.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,19.53,0.40,7810.00,160.00,-7650.00,-7650.00,0.00,20,0,20,20,828414,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 CE 26850,NRML,0,3.50,910,910,3243.50,3003.00,-240.50,6246.50,-240.50,3.56,3.30,0.00,OPTIDX,,Non_Institutionals,CE,26850.00,OTM,Included,-240.50,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,3.56,3.30,3243.50,3003.00,-240.50,-240.50,0.00,65,0,14,14,48275,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 CE 85400,NRML,0,0.05,460,460,1718.00,1256.00,-462.00,2974.00,-462.00,3.73,2.73,0.00,IO,,Non_Institutionals,CE,85400.00,OTM,Included,-462.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.73,2.73,1718.00,1256.00,-462.00,-462.00,0.00,20,0,23,23,825962,0,0,0,
PR09,BSEFO,SENSEX 12FEB2026 CE 84800,NRML,0,0.05,400,400,2140.00,1920.00,-220.00,4060.00,-220.00,5.35,4.80,0.00,IO,,Non_Institutionals,CE,84800.00,OTM,Included,-220.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,5.35,4.80,2140.00,1920.00,-220.00,-220.00,0.00,20,0,20,20,830342,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 CE 26400,MIS,0,7.65,260,260,2379.00,2275.00,-104.00,4654.00,-104.00,9.15,8.75,0.00,OPTIDX,,Non_Institutionals,CE,26400.00,OTM,Included,-104.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,9.15,8.75,2379.00,2275.00,-104.00,-104.00,0.00,65,0,4,4,48252,0,0,0,
PR16,BSEFO,SENSEX 12FEB2026 PE 83800,NRML,0,124.80,2960,2960,248451.00,245382.00,-3069.00,493833.00,-3069.00,83.94,82.90,0.00,IO,,Non_Institutionals,PE,83800.00,ITM,Included,-3069.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,83.94,82.90,248451.00,245382.00,-3069.00,-3069.00,0.00,20,0,148,148,827104,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 82600,NRML,0,0.05,200,200,430.00,240.00,-190.00,670.00,-190.00,2.15,1.20,0.00,IO,,Non_Institutionals,PE,82600.00,OTM,Included,-190.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.15,1.20,430.00,240.00,-190.00,-190.00,0.00,20,0,10,10,830083,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 83900,NRML,0,0.05,1040,1040,95163.00,144260.00,49097.00,239423.00,49097.00,91.50,138.71,0.00,IO,,Non_Institutionals,CE,83900.00,OTM,Included,49097.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,91.50,138.71,95163.00,144260.00,49097.00,49097.00,0.00,20,0,52,52,827778,0,0,0,
PR17,BSEFO,SENSEX 12FEB2026 PE 82100,NRML,0,0.05,120,120,360.00,198.00,-162.00,558.00,-162.00,3.00,1.65,0.00,IO,,Non_Institutionals,PE,82100.00,OTM,Included,-162.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.00,1.65,360.00,198.00,-162.00,-162.00,0.00,20,0,6,6,830924,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 CE 83900,MIS,0,0.05,600,600,42799.00,33093.00,-9706.00,75892.00,-9706.00,71.33,55.16,0.00,IO,,Non_Institutionals,CE,83900.00,OTM,Included,-9706.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,71.33,55.16,42799.00,33093.00,-9706.00,-9706.00,0.00,20,0,30,30,827778,0,0,0,
PR15,BSEFO,SENSEX 12FEB2026 PE 83700,MIS,0,25.10,1560,1560,110269.00,91763.00,-18506.00,202032.00,-18506.00,70.69,58.82,0.00,IO,,Non_Institutionals,PE,83700.00,ATM,Included,-18506.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,70.69,58.82,110269.00,91763.00,-18506.00,-18506.00,0.00,20,0,78,78,824886,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 CE 84300,NRML,0,0.05,4300,4300,17435.00,15635.00,-1800.00,33070.00,-1800.00,4.05,3.64,0.00,IO,,Non_Institutionals,CE,84300.00,OTM,Included,-1800.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,4.05,3.64,17435.00,15635.00,-1800.00,-1800.00,0.00,20,0,215,215,831199,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 CE 85700,NRML,0,0.05,200,200,400.00,220.00,-180.00,620.00,-180.00,2.00,1.10,0.00,IO,,Non_Institutionals,CE,85700.00,OTM,Included,-180.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.00,1.10,400.00,220.00,-180.00,-180.00,0.00,20,0,10,10,824665,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 PE 80900,MIS,0,0.05,560,560,1216.00,764.00,-452.00,1980.00,-452.00,2.17,1.36,0.00,IO,,Non_Institutionals,PE,80900.00,OTM,Included,-452.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.17,1.36,1216.00,764.00,-452.00,-452.00,0.00,20,0,28,28,831462,0,0,0,
PR21,BSEFO,SENSEX 12FEB2026 CE 85600,MIS,0,0.05,2100,2100,6880.00,3045.00,-3835.00,9925.00,-3835.00,3.28,1.45,0.00,IO,,Non_Institutionals,CE,85600.00,OTM,Included,-3835.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.28,1.45,6880.00,3045.00,-3835.00,-3835.00,0.00,20,0,105,105,826452,0,0,0,
PR33,NSEFO,NIFTY 17FEB2026 CE 25950,NRML,0,61.10,910,910,97194.50,134062.50,36868.00,231257.00,36868.00,106.81,147.32,0.00,OPTIDX,,Non_Institutionals,CE,25950.00,OTM,Included,36868.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,106.81,147.32,97194.50,134062.50,36868.00,36868.00,0.00,65,0,14,14,48234,0,0,0,
